businessDate,sectorName,turnOverValues,turnOverVolume,totalTransaction,business_date
2025-06-16,Development Banks,425846198.4,689017,3718,2025-06-16
2025-06-16,Finance,219106519.4,404289,2686,2025-06-16
2025-06-16,Hotels And Tourism,949660132.0,1318681,4842,2025-06-16
2025-06-16,Hydro Power,9053853713.6,21541456,65401,2025-06-16
2025-06-16,Investment,558164705.7,994387,3657,2025-06-16
2025-06-16,Life Insurance,227961658.9,389564,5165,2025-06-16
2025-06-16,Manufacturing And Processing,341988539.1,520734,4198,2025-06-16
2025-06-16,Microfinance,247551954.2,259549,3454,2025-06-16
2025-06-16,Mutual Fund,46214512.06,4286475,727,2025-06-16
2025-06-16,Non Life Insurance,173458686.2,234038,2184,2025-06-16
2025-06-16,Others,236962678.3,255884,3304,2025-06-16
2025-06-16,Promoter Share,202207648.8,884997,912,2025-06-16
2025-06-16,Tradings,10738078.9,2040,103,2025-06-16
1970-01-01,Preference Share,0.0,0,0,2025-06-17
2025-06-17,Commercial Banks,333780329.9,1201749,4048,2025-06-17
2025-06-17,Corporate Debenture,751760.8,691,24,2025-06-17
2025-06-17,Development Banks,231505501.1,380138,2517,2025-06-17
2025-06-17,Finance,145637185.9,275814,1764,2025-06-17
2025-06-17,Hotels And Tourism,503308903.3,701220,2785,2025-06-17
2025-06-17,Hydro Power,4864132398.6,10533765,38821,2025-06-17
2025-06-17,Investment,310615843.1,492897,2365,2025-06-17
2025-06-17,Life Insurance,176714743.2,291631,4365,2025-06-17
2025-06-17,Manufacturing And Processing,250884179.3,368036,3314,2025-06-17
2025-06-17,Microfinance,423243354.8,465501,4992,2025-06-17
2025-06-17,Mutual Fund,5942208.39,604572,533,2025-06-17
2025-06-17,Non Life Insurance,102912646.9,130071,1637,2025-06-17
2025-06-17,Others,142452291.3,150721,2315,2025-06-17
2025-06-17,Promoter Share,153880975.2,801909,501,2025-06-17
2025-06-17,Tradings,5110496.0,1012,48,2025-06-17
1970-01-01,Preference Share,0.0,0,0,2025-06-18
2025-06-18,Commercial Banks,338680883.6,1285079,4239,2025-06-18
2025-06-18,Corporate Debenture,1503698.5,1414,46,2025-06-18
2025-06-18,Development Banks,388089504.2,531645,3078,2025-06-18
2025-06-18,Finance,129792514.7,246371,1840,2025-06-18
2025-06-18,Hotels And Tourism,312201733.2,369807,1903,2025-06-18
2025-06-18,Hydro Power,6032775366.9,13864691,46144,2025-06-18
2025-06-18,Investment,362609553.0,562317,2546,2025-06-18
2025-06-18,Life Insurance,205143124.4,306614,4742,2025-06-18
2025-06-18,Manufacturing And Processing,372634554.1,615048,4434,2025-06-18
2025-06-18,Microfinance,322481921.4,361239,3069,2025-06-18
2025-06-18,Mutual Fund,38365851.7,3722856,552,2025-06-18
2025-06-18,Non Life Insurance,117188792.6,147900,1842,2025-06-18
2025-06-18,Others,197260708.5,211421,2562,2025-06-18
2025-06-18,Promoter Share,259263354.5,1218556,932,2025-06-18
2025-06-18,Tradings,6027030.8,1179,52,2025-06-18
1970-01-01,Preference Share,0.0,0,0,2025-06-19
2025-06-19,Commercial Banks,425989951.2,1595474,5357,2025-06-19
2025-06-19,Corporate Debenture,2160602.9,2004,50,2025-06-19
2025-06-19,Development Banks,401864873.2,645712,3574,2025-06-19
2025-06-19,Finance,172461819.9,335464,2508,2025-06-19
2025-06-19,Hotels And Tourism,405699888.3,558164,2384,2025-06-19
2025-06-19,Hydro Power,7651222577.7,19354304,64367,2025-06-19
2025-06-19,Investment,447863950.0,743823,3224,2025-06-19
2025-06-19,Life Insurance,239916870.6,413226,5070,2025-06-19
2025-06-19,Manufacturing And Processing,332574390.8,465972,4328,2025-06-19
2025-06-19,Microfinance,248149788.5,241476,3223,2025-06-19
2025-06-19,Mutual Fund,35218013.0,3415148,576,2025-06-19
2025-06-19,Non Life Insurance,178256660.0,246764,2466,2025-06-19
2025-06-19,Others,466838200.0,440739,23258,2025-06-19
2025-06-19,Promoter Share,202174021.1,952999,983,2025-06-19
2025-06-19,Tradings,20646076.6,3937,168,2025-06-19
1970-01-01,Preference Share,0.0,0,0,2025-06-22
2025-06-22,Commercial Banks,432831099.1,1647989,5834,2025-06-22
2025-06-22,Corporate Debenture,1316146.0,1204,46,2025-06-22
2025-06-22,Development Banks,409732439.9,604527,3682,2025-06-22
2025-06-22,Finance,110086223.1,211866,1866,2025-06-22
2025-06-22,Hotels And Tourism,237091176.9,335134,1737,2025-06-22
2025-06-22,Hydro Power,6166214089.4,14737691,47168,2025-06-22
2025-06-22,Investment,366145729.6,591628,3102,2025-06-22
2025-06-22,Life Insurance,280242244.5,482479,5341,2025-06-22
2025-06-22,Manufacturing And Processing,247612583.2,338937,4080,2025-06-22
2025-06-22,Microfinance,270793553.2,273564,3617,2025-06-22
2025-06-22,Mutual Fund,9354433.04,925727,454,2025-06-22
2025-06-22,Non Life Insurance,150944933.9,167270,2553,2025-06-22
2025-06-22,Others,254580379.3,264529,6654,2025-06-22
2025-06-22,Promoter Share,188129395.7,959637,999,2025-06-22
2025-06-22,Tradings,17938314.0,3542,112,2025-06-22
1970-01-01,Preference Share,0.0,0,0,2025-06-23
2025-06-23,Commercial Banks,266162446.0,1065217,4280,2025-06-23
2025-06-23,Corporate Debenture,7004874.4,6416,87,2025-06-23
2025-06-23,Development Banks,225439083.3,356626,2141,2025-06-23
2025-06-23,Finance,117692842.4,228875,2011,2025-06-23
2025-06-23,Hotels And Tourism,151875278.0,219639,1184,2025-06-23
2025-06-23,Hydro Power,4337201842.5,10171783,37372,2025-06-23
2025-06-23,Investment,292768624.9,429547,2374,2025-06-23
2025-06-23,Life Insurance,148782003.6,251188,3694,2025-06-23
2025-06-23,Manufacturing And Processing,256590931.0,337809,2898,2025-06-23
2025-06-23,Microfinance,173032573.9,166240,2536,2025-06-23
2025-06-23,Mutual Fund,34704355.7,3435557,557,2025-06-23
2025-06-23,Non Life Insurance,145244226.9,184064,2259,2025-06-23
2025-06-23,Others,193987632.2,215176,8775,2025-06-23
2025-06-23,Promoter Share,105488685.1,515576,499,2025-06-23
2025-06-23,Tradings,15153080.1,2944,140,2025-06-23
1970-01-01,Preference Share,0.0,0,0,2025-06-24
2025-06-24,Commercial Banks,356897276.8,1341354,4727,2025-06-24
2025-06-24,Corporate Debenture,1700548.7,1552,45,2025-06-24
2025-06-24,Development Banks,260307176.7,391750,1964,2025-06-24
2025-06-24,Finance,101228317.5,194832,1627,2025-06-24
2025-06-24,Hotels And Tourism,126840756.7,173634,986,2025-06-24
2025-06-24,Hydro Power,3514271754.2,8640458,33900,2025-06-24
2025-06-24,Investment,490499181.3,543373,3023,2025-06-24
2025-06-24,Life Insurance,164737237.7,281374,4168,2025-06-24
2025-06-24,Manufacturing And Processing,192039739.2,273798,3009,2025-06-24
2025-06-24,Microfinance,196862540.2,189636,2748,2025-06-24
2025-06-24,Mutual Fund,10898739.75,1122095,555,2025-06-24
2025-06-24,Non Life Insurance,123455446.0,165111,1769,2025-06-24
2025-06-24,Others,147999306.7,158719,3690,2025-06-24
2025-06-24,Promoter Share,72929496.0,339222,457,2025-06-24
2025-06-24,Tradings,6350590.7,1250,66,2025-06-24
1970-01-01,Preference Share,0.0,0,0,2025-06-25
2025-06-25,Commercial Banks,261378372.8,997401,3746,2025-06-25
2025-06-25,Corporate Debenture,2553694.5,2367,66,2025-06-25
2025-06-25,Development Banks,172112470.5,314932,2117,2025-06-25
2025-06-25,Finance,81404174.6,157724,1417,2025-06-25
2025-06-25,Hotels And Tourism,241920933.7,292399,1286,2025-06-25
2025-06-25,Hydro Power,3663842026.0,8595954,35220,2025-06-25
2025-06-25,Investment,613907525.1,573025,2735,2025-06-25
2025-06-25,Life Insurance,164806100.3,240540,3866,2025-06-25
2025-06-25,Manufacturing And Processing,172539945.2,231346,2753,2025-06-25
2025-06-25,Microfinance,143136006.6,134406,2305,2025-06-25
2025-06-25,Mutual Fund,14654353.21,1493777,587,2025-06-25
2025-06-25,Non Life Insurance,108119290.5,123172,1870,2025-06-25
2025-06-25,Others,149138219.6,162667,3383,2025-06-25
2025-06-25,Promoter Share,141075947.2,437323,402,2025-06-25
2025-06-25,Tradings,11777324.0,2346,54,2025-06-25
1970-01-01,Preference Share,0.0,0,0,2025-06-26
2025-06-26,Commercial Banks,239717377.2,904678,4031,2025-06-26
2025-06-26,Corporate Debenture,1141294.0,1039,37,2025-06-26
2025-06-26,Development Banks,381140598.6,491022,3296,2025-06-26
2025-06-26,Finance,107680486.0,210524,1782,2025-06-26
2025-06-26,Hotels And Tourism,195668240.0,289985,1320,2025-06-26
2025-06-26,Hydro Power,5443945819.7,12695267,45961,2025-06-26
2025-06-26,Investment,369418520.2,613146,2666,2025-06-26
2025-06-26,Life Insurance,223472281.3,383646,3859,2025-06-26
2025-06-26,Manufacturing And Processing,194341930.0,290655,2767,2025-06-26
2025-06-26,Microfinance,213729517.9,211040,2819,2025-06-26
2025-06-26,Mutual Fund,29098504.42,2788059,529,2025-06-26
2025-06-26,Non Life Insurance,128648111.5,185027,1714,2025-06-26
2025-06-26,Others,160735145.9,176542,2898,2025-06-26
2025-06-26,Promoter Share,81912504.4,407569,461,2025-06-26
2025-06-26,Tradings,9022887.0,1746,82,2025-06-26
1970-01-01,Preference Share,0.0,0,0,2025-06-29
2025-06-29,Commercial Banks,437663562.7,1731135,5842,2025-06-29
2025-06-29,Corporate Debenture,5555827.3,5026,111,2025-06-29
2025-06-29,Development Banks,458959627.0,586047,4682,2025-06-29
2025-06-29,Finance,102586464.5,200765,1640,2025-06-29
2025-06-29,Hotels And Tourism,222418445.0,277182,1224,2025-06-29
2025-06-29,Hydro Power,4388299386.3,9927986,41761,2025-06-29
2025-06-29,Investment,353576457.0,562556,2630,2025-06-29
2025-06-29,Life Insurance,177957146.4,323073,3957,2025-06-29
2025-06-29,Manufacturing And Processing,177793483.7,259162,2702,2025-06-29
2025-06-29,Microfinance,303832766.7,266482,3500,2025-06-29
2025-06-29,Mutual Fund,17703425.48,1752278,639,2025-06-29
2025-06-29,Non Life Insurance,120862392.2,167223,1843,2025-06-29
2025-06-29,Others,278346925.4,291031,3744,2025-06-29
2025-06-29,Promoter Share,64815677.2,290640,399,2025-06-29
2025-06-29,Tradings,10375085.3,2065,56,2025-06-29
1970-01-01,Preference Share,0.0,0,0,2025-06-30
2025-06-30,Commercial Banks,426483453.4,1624812,5081,2025-06-30
2025-06-30,Corporate Debenture,8308856.4,6865,60,2025-06-30
2025-06-30,Development Banks,594401519.1,708614,5085,2025-06-30
2025-06-30,Finance,79872669.5,156178,1302,2025-06-30
2025-06-30,Hotels And Tourism,131530845.5,178247,810,2025-06-30
2025-06-30,Hydro Power,3739773541.4,8992661,33779,2025-06-30
2025-06-30,Investment,412534016.4,480730,2305,2025-06-30
2025-06-30,Life Insurance,172254028.8,266131,3749,2025-06-30
2025-06-30,Manufacturing And Processing,159311616.7,215191,2323,2025-06-30
2025-06-30,Microfinance,287302437.8,284885,3888,2025-06-30
2025-06-30,Mutual Fund,7293716.18,727984,567,2025-06-30
2025-06-30,Non Life Insurance,185072886.3,230540,1700,2025-06-30
2025-06-30,Others,129769576.9,137848,2275,2025-06-30
2025-06-30,Promoter Share,33008023.6,157346,285,2025-06-30
2025-06-30,Tradings,18381853.2,3629,126,2025-06-30
1970-01-01,Preference Share,0.0,0,0,2025-07-01
2025-07-01,Commercial Banks,501012802.6,1827516,6068,2025-07-01
2025-07-01,Corporate Debenture,509073.7,469,29,2025-07-01
2025-07-01,Development Banks,561249401.8,713355,4086,2025-07-01
2025-07-01,Finance,99080238.7,197248,1552,2025-07-01
2025-07-01,Hotels And Tourism,102633123.6,144520,783,2025-07-01
2025-07-01,Hydro Power,3680987688.7,8586003,34748,2025-07-01
2025-07-01,Investment,818285527.7,830770,4621,2025-07-01
2025-07-01,Life Insurance,185143389.2,314345,4009,2025-07-01
2025-07-01,Manufacturing And Processing,147535631.5,193732,2229,2025-07-01
2025-07-01,Microfinance,493317329.1,481197,6648,2025-07-01
2025-07-01,Mutual Fund,12658488.31,1254819,643,2025-07-01
2025-07-01,Non Life Insurance,132140061.7,181896,1851,2025-07-01
2025-07-01,Others,122025029.5,128060,2269,2025-07-01
2025-07-01,Promoter Share,164359389.4,907154,570,2025-07-01
2025-07-01,Tradings,9979778.9,1960,69,2025-07-01
1970-01-01,Preference Share,0.0,0,0,2025-07-02
2025-07-02,Commercial Banks,715352981.3,2600322,7928,2025-07-02
2025-07-02,Corporate Debenture,1420221.5,1320,46,2025-07-02
2025-07-02,Development Banks,917328102.6,1096822,6794,2025-07-02
2025-07-02,Finance,189200266.7,355505,2852,2025-07-02
2025-07-02,Hotels And Tourism,128589545.2,172087,976,2025-07-02
2025-07-02,Hydro Power,4563294195.5,10497359,43503,2025-07-02
2025-07-02,Investment,951129897.3,754246,4249,2025-07-02
2025-07-02,Life Insurance,374703972.7,704911,6300,2025-07-02
2025-07-02,Manufacturing And Processing,205064259.3,302718,2578,2025-07-02
2025-07-02,Microfinance,585567352.9,557794,5981,2025-07-02
2025-07-02,Mutual Fund,90944688.86,8780954,774,2025-07-02
2025-07-02,Non Life Insurance,385709740.8,559215,3956,2025-07-02
2025-07-02,Others,179674944.7,191293,2792,2025-07-02
2025-07-02,Promoter Share,442431276.4,3604819,634,2025-07-02
2025-07-02,Tradings,13679466.1,2644,86,2025-07-02
1970-01-01,Preference Share,0.0,0,0,2025-07-03
2025-07-03,Commercial Banks,735575564.5,2441229,7952,2025-07-03
2025-07-03,Corporate Debenture,5407932.2,4798,66,2025-07-03
2025-07-03,Development Banks,1061814883.5,1528941,9057,2025-07-03
2025-07-03,Finance,575362419.7,1052609,7548,2025-07-03
2025-07-03,Hotels And Tourism,140491498.7,195685,1046,2025-07-03
2025-07-03,Hydro Power,4145017500.97,9783211,40961,2025-07-03
2025-07-03,Investment,494555887.5,517462,3450,2025-07-03
2025-07-03,Life Insurance,733193426.7,1286169,8884,2025-07-03
2025-07-03,Manufacturing And Processing,254391838.6,397795,3155,2025-07-03
2025-07-03,Microfinance,394678073.1,382483,4689,2025-07-03
2025-07-03,Mutual Fund,47854766.4,4602532,1097,2025-07-03
2025-07-03,Non Life Insurance,552719342.4,770441,4767,2025-07-03
2025-07-03,Others,278441847.6,289965,3171,2025-07-03
2025-07-03,Promoter Share,211534444.2,1720146,437,2025-07-03
2025-07-03,Tradings,13854988.6,2606,112,2025-07-03
1970-01-01,Preference Share,0.0,0,0,2025-07-06
2025-07-06,Commercial Banks,684934971.6,2365575,6906,2025-07-06
2025-07-06,Corporate Debenture,1617184.2,1489,48,2025-07-06
2025-07-06,Development Banks,591888255.7,760836,5023,2025-07-06
2025-07-06,Finance,724632061.8,1271776,9721,2025-07-06
2025-07-06,Hotels And Tourism,111505958.4,162356,879,2025-07-06
2025-07-06,Hydro Power,3301067085.3,7750413,35372,2025-07-06
2025-07-06,Investment,615854966.9,843659,3780,2025-07-06
2025-07-06,Life Insurance,773448553.5,970851,6193,2025-07-06
2025-07-06,Manufacturing And Processing,286864517.0,376405,3481,2025-07-06
2025-07-06,Microfinance,490853431.0,506561,5063,2025-07-06
2025-07-06,Mutual Fund,67840565.76,6335682,877,2025-07-06
2025-07-06,Non Life Insurance,390534733.9,501952,3138,2025-07-06
2025-07-06,Others,936051669.9,879537,6299,2025-07-06
2025-07-06,Promoter Share,509890305.8,4402386,497,2025-07-06
2025-07-06,Tradings,11691919.0,2235,95,2025-07-06
1970-01-01,Preference Share,0.0,0,0,2025-07-07
2025-07-07,Commercial Banks,764068999.5,2625478,6047,2025-07-07
2025-07-07,Corporate Debenture,761189.8,686,39,2025-07-07
2025-07-07,Development Banks,722558968.5,888507,4495,2025-07-07
2025-07-07,Finance,414534672.7,698477,5865,2025-07-07
2025-07-07,Hotels And Tourism,237322626.5,317880,1300,2025-07-07
2025-07-07,Hydro Power,2862256175.61,6813884,29741,2025-07-07
2025-07-07,Investment,499746124.7,507958,2945,2025-07-07
2025-07-07,Life Insurance,802282868.4,819752,5645,2025-07-07
2025-07-07,Manufacturing And Processing,221133763.3,304533,2561,2025-07-07
2025-07-07,Microfinance,431401207.5,444312,4506,2025-07-07
2025-07-07,Mutual Fund,47785113.27,4462299,891,2025-07-07
2025-07-07,Non Life Insurance,259653048.0,331036,2562,2025-07-07
2025-07-07,Others,1035230933.3,875992,4220,2025-07-07
2025-07-07,Promoter Share,69227122.7,322924,401,2025-07-07
2025-07-07,Tradings,8653751.0,1650,84,2025-07-07
1970-01-01,Preference Share,0.0,0,0,2025-07-08
2025-07-08,Commercial Banks,458208057.2,1502520,4533,2025-07-08
2025-07-08,Corporate Debenture,2713725.3,2431,53,2025-07-08
2025-07-08,Development Banks,369808347.4,493251,3130,2025-07-08
2025-07-08,Finance,202263415.3,356640,2820,2025-07-08
2025-07-08,Hotels And Tourism,119150239.6,160074,808,2025-07-08
2025-07-08,Hydro Power,2754441323.0,6296135,27684,2025-07-08
2025-07-08,Investment,453912190.37,390599,2446,2025-07-08
2025-07-08,Life Insurance,609351184.3,518471,3734,2025-07-08
2025-07-08,Manufacturing And Processing,149123547.8,218499,2060,2025-07-08
2025-07-08,Microfinance,284057811.3,290120,3149,2025-07-08
2025-07-08,Mutual Fund,13834951.86,1346003,715,2025-07-08
2025-07-08,Non Life Insurance,215329257.7,278369,1725,2025-07-08
2025-07-08,Others,652736512.9,553138,3019,2025-07-08
2025-07-08,Promoter Share,284046943.1,2619980,321,2025-07-08
2025-07-08,Tradings,4604594.0,878,61,2025-07-08
1970-01-01,Preference Share,0.0,0,0,2025-07-09
2025-07-09,Commercial Banks,752943123.3,2625684,7133,2025-07-09
2025-07-09,Corporate Debenture,4552358.7,4053,72,2025-07-09
2025-07-09,Development Banks,391176681.4,531674,3197,2025-07-09
2025-07-09,Finance,132133715.8,236720,1962,2025-07-09
2025-07-09,Hotels And Tourism,91613848.1,127565,655,2025-07-09
2025-07-09,Hydro Power,3294601566.1,6973873,29505,2025-07-09
2025-07-09,Investment,830798520.8,882966,4147,2025-07-09
2025-07-09,Life Insurance,532454864.6,515382,3800,2025-07-09
2025-07-09,Manufacturing And Processing,214495325.0,294069,2449,2025-07-09
2025-07-09,Microfinance,417474859.4,404078,3726,2025-07-09
2025-07-09,Mutual Fund,22135474.6,2165995,683,2025-07-09
2025-07-09,Non Life Insurance,233164790.3,288689,2137,2025-07-09
2025-07-09,Others,426841239.5,376704,2743,2025-07-09
2025-07-09,Promoter Share,84525458.7,390845,494,2025-07-09
2025-07-09,Tradings,21723058.7,4119,156,2025-07-09
1970-01-01,Preference Share,0.0,0,0,2025-07-10
2025-07-10,Commercial Banks,2117977024.3,7351127,20780,2025-07-10
2025-07-10,Corporate Debenture,1990252.6,1713,40,2025-07-10
2025-07-10,Development Banks,852744133.0,1201982,5580,2025-07-10
2025-07-10,Finance,198551733.3,358578,2497,2025-07-10
2025-07-10,Hotels And Tourism,116344606.3,152123,1036,2025-07-10
2025-07-10,Hydro Power,3399916647.0,7800296,34018,2025-07-10
2025-07-10,Investment,1018705859.8,1030072,3733,2025-07-10
2025-07-10,Life Insurance,300471800.0,515477,4602,2025-07-10
2025-07-10,Manufacturing And Processing,295318372.7,435478,3149,2025-07-10
2025-07-10,Microfinance,565258018.6,581797,5987,2025-07-10
2025-07-10,Mutual Fund,60532924.53,5813417,978,2025-07-10
2025-07-10,Non Life Insurance,278178871.5,353952,2449,2025-07-10
2025-07-10,Others,339053531.9,333526,3082,2025-07-10
2025-07-10,Promoter Share,115581820.4,536864,497,2025-07-10
2025-07-10,Tradings,20609661.9,3878,161,2025-07-10
1970-01-01,Preference Share,0.0,0,0,2025-07-13
2025-07-13,Commercial Banks,2832706643.2,9057909,25172,2025-07-13
2025-07-13,Corporate Debenture,1206526.5,1107,37,2025-07-13
2025-07-13,Development Banks,848356460.2,1543298,6224,2025-07-13
2025-07-13,Finance,320451085.7,562023,3919,2025-07-13
2025-07-13,Hotels And Tourism,187229810.4,266612,1211,2025-07-13
2025-07-13,Hydro Power,3604698924.6,8837033,35907,2025-07-13
2025-07-13,Investment,804305178.2,933901,4057,2025-07-13
2025-07-13,Life Insurance,339697467.4,623222,5053,2025-07-13
2025-07-13,Manufacturing And Processing,305751726.6,427135,3672,2025-07-13
2025-07-13,Microfinance,1262893915.7,1222405,12260,2025-07-13
2025-07-13,Mutual Fund,77944705.3,7608113,1309,2025-07-13
2025-07-13,Non Life Insurance,289620209.8,372642,2704,2025-07-13
2025-07-13,Others,387147016.8,368042,3087,2025-07-13
2025-07-13,Promoter Share,142429358.5,765489,642,2025-07-13
2025-07-13,Tradings,8461226.1,1589,91,2025-07-13
1970-01-01,Preference Share,0.0,0,0,2025-07-14
2025-07-14,Commercial Banks,1778781507.2,5948964,14449,2025-07-14
2025-07-14,Corporate Debenture,3570134.7,3243,89,2025-07-14
2025-07-14,Development Banks,578488543.4,939946,4130,2025-07-14
2025-07-14,Finance,206199899.6,366961,2605,2025-07-14
2025-07-14,Hotels And Tourism,126820923.0,181898,844,2025-07-14
2025-07-14,Hydro Power,2885541196.6,6625750,29060,2025-07-14
2025-07-14,Investment,704178650.2,636467,3075,2025-07-14
2025-07-14,Life Insurance,244607880.0,425058,3481,2025-07-14
2025-07-14,Manufacturing And Processing,207684454.8,306340,2370,2025-07-14
2025-07-14,Microfinance,699935621.6,683859,6375,2025-07-14
2025-07-14,Mutual Fund,37588465.77,3644386,870,2025-07-14
